id;user_id;team_id;gender;message;phase;time;reply_to
74422.0;8177.0;3510.0;F;les parece un 2 o 3;4.0;2023-04-20 20:12:21.106000+00:00;
74424.0;8175.0;3510.0;F;siii es lo máximo que podríamos hacer en base a los valores de los dos;4.0;2023-04-20 20:12:25.801000+00:00;
74427.0;8177.0;3510.0;F;para punto medio;4.0;2023-04-20 20:12:27.473000+00:00;
74428.0;8158.0;3510.0;M;me parece un 2;4.0;2023-04-20 20:12:27.800000+00:00;
74435.0;8175.0;3510.0;F;que no les gusta la copia;4.0;2023-04-20 20:12:35.125000+00:00;
74443.0;8158.0;3510.0;M;aja si esta bien es un punto medio;4.0;2023-04-20 20:12:47.344000+00:00;
74446.0;8158.0;3510.0;M;2 entonces?;4.0;2023-04-20 20:12:52.159000+00:00;
74450.0;8175.0;3510.0;F;entonces si no les gusta incluso es dificil que sebastian pida como tal que le hagan el examen;4.0;2023-04-20 20:12:57.560000+00:00;
74451.0;8177.0;3510.0;F;aja, si entonces fundamentariamos con valores;4.0;2023-04-20 20:12:57.727000+00:00;
74456.0;8177.0;3510.0;F;y punto medio 2;4.0;2023-04-20 20:13:07.960000+00:00;
74460.0;8158.0;3510.0;M;esta bien entonces asi quedamos;4.0;2023-04-20 20:13:12.725000+00:00;
74461.0;8175.0;3510.0;F;sii;4.0;2023-04-20 20:13:13.182000+00:00;
74466.0;8158.0;3510.0;M;pongan pongan amigos;4.0;2023-04-20 20:13:25.745000+00:00;
74475.0;8175.0;3510.0;F;aunque miren la pregunta;4.0;2023-04-20 20:13:48.351000+00:00;
74480.0;8175.0;3510.0;F;ice lo ayudo a contestar EL EXAMEN;4.0;2023-04-20 20:13:55.394000+00:00;
74483.0;8177.0;3510.0;F;ya entonces quedamos en 2;4.0;2023-04-20 20:14:07.183000+00:00;
74486.0;8175.0;3510.0;F;o 3?;4.0;2023-04-20 20:14:16.027000+00:00;
74489.0;8158.0;3510.0;M;pero argumentas con que lo ayudas a prepararse y por eso elijes 2;4.0;2023-04-20 20:14:24.774000+00:00;
74491.0;8177.0;3510.0;F;no se, la verdad yo no pienso de que sea algo bueno para él;4.0;2023-04-20 20:14:35.532000+00:00;74480.0
74497.0;8175.0;3510.0;F;mejor pongamos 3;4.0;2023-04-20 20:14:50.051000+00:00;
74498.0;8177.0;3510.0;F;osea para sebastian y su carrera;4.0;2023-04-20 20:14:50.725000+00:00;
74502.0;8158.0;3510.0;M;:/;4.0;2023-04-20 20:14:59.171000+00:00;
74506.0;8175.0;3510.0;F;3 esta mas lejos de ayudarlo en el examen como tal pero si esta mas cerca de ayudarlo en la preparación;4.0;2023-04-20 20:15:10.312000+00:00;
74507.0;8177.0;3510.0;F;ay enserio;4.0;2023-04-20 20:15:10.515000+00:00;
74508.0;8177.0;3510.0;F;entonces que mismo;4.0;2023-04-20 20:15:19.502000+00:00;
74510.0;8158.0;3510.0;M;ay que tomar en cuentas todos los factores;4.0;2023-04-20 20:15:25.634000+00:00;
74513.0;8175.0;3510.0;F;yo opino que la 3;4.0;2023-04-20 20:15:37.658000+00:00;
74514.0;8158.0;3510.0;M;no solo lo ayudamos porque salga mal es un cumulo de cosas;4.0;2023-04-20 20:15:40.395000+00:00;
74515.0;8177.0;3510.0;F;entonces estan de acuerdo en poner 3;4.0;2023-04-20 20:15:45.258000+00:00;
74517.0;8158.0;3510.0;M;3 entonces?;4.0;2023-04-20 20:15:50.849000+00:00;
74519.0;8175.0;3510.0;F;yo si;4.0;2023-04-20 20:15:53.579000+00:00;
74520.0;8175.0;3510.0;F;3;4.0;2023-04-20 20:15:54.682000+00:00;
74523.0;8158.0;3510.0;M;ya;4.0;2023-04-20 20:15:58.477000+00:00;
74524.0;8177.0;3510.0;F;por está bien, y como dice esta más cerca a ayudarlo;4.0;2023-04-20 20:16:01.957000+00:00;
74531.0;8158.0;3510.0;M;esque del 1 al 4 el punto medio es 2 no 3;4.0;2023-04-20 20:16:30.121000+00:00;
74535.0;8175.0;3510.0;F;si pero como tal esta mas lejos de contestarle el examen pero mas cercano de ayudarlo en el estudio previo;4.0;2023-04-20 20:16:40.890000+00:00;
74536.0;8177.0;3510.0;F;ya entonces pongamos en 3, y argumentemos en base a sus valores propios de ellos, de los padres, y la amistad;4.0;2023-04-20 20:16:42.011000+00:00;
74539.0;8158.0;3510.0;M;es un mas no lo ayudo;4.0;2023-04-20 20:16:45.459000+00:00;
74546.0;8175.0;3510.0;F;y creo que un amigo te ayude dia y noche a prepararte en un examen que te cuesta es algo muy valioso;4.0;2023-04-20 20:17:07.457000+00:00;
74551.0;8175.0;3510.0;F;yo estaría muy agradecida con que me ayude de esa forma, no necesariamente que me conteste el examen;4.0;2023-04-20 20:17:28.042000+00:00;
74553.0;8175.0;3510.0;F;no se ustedes :);4.0;2023-04-20 20:17:34.556000+00:00;
74554.0;8177.0;3510.0;F;si exapto;4.0;2023-04-20 20:17:36.613000+00:00;
74557.0;8158.0;3510.0;M;si si es verdad a la final tiene mas merito pasarlo tu y no dormir dias por pasarlo;4.0;2023-04-20 20:17:48.309000+00:00;
74561.0;8175.0;3510.0;F;yess;4.0;2023-04-20 20:17:58.977000+00:00;
74564.0;8177.0;3510.0;F;aja, entonces eso hagamos;4.0;2023-04-20 20:18:09.642000+00:00;
74567.0;8177.0;3510.0;F;ya chicos entonces pongamos la calificacion 3 y argumentemos;4.0;2023-04-20 20:18:22.744000+00:00;
74570.0;8175.0;3510.0;F;muy bien <3;4.0;2023-04-20 20:18:28.282000+00:00;
74572.0;8175.0;3510.0;F;sii;4.0;2023-04-20 20:18:48.679000+00:00;
74326.0;8174.0;3511.0;F;Hola chicos, leyendo todo yo creo que un punto medio podría ser el 2 o 3;4.0;2023-04-20 20:09:33.361000+00:00;
74338.0;8160.0;3511.0;F;Holaaa, concuerdo contigo. Existen muchos factores a considerar como la;4.0;2023-04-20 20:09:56.642000+00:00;
74346.0;8160.0;3511.0;F;Fidelidad, pero por otra parte moralmente está mal;4.0;2023-04-20 20:10:11.597000+00:00;
74348.0;8168.0;3511.0;F;Discrepo un poco con la decisión tomada ya que dados los antecedentes yo creo que si debería ser un acto de fidelidad y amistad. Llegando tal vez a un acuerdo donde el que sabe le de clases particulares al que no sabe y así el pueda dar su examen sin copia.;4.0;2023-04-20 20:10:12.498000+00:00;
74380.0;8174.0;3511.0;F;Si exacto pero tomando en cuenta los puntos de las 3 personas y los puntajes que hemos dado solamente debemos ver si ponemos 2 o 3;4.0;2023-04-20 20:11:15.377000+00:00;
74403.0;8174.0;3511.0;F;Se entiende que deberían de cumplir con sus valores y no copiar pero también hay que tomar en cuenta lo que Sebastián ha hecho por el y lo de la beca;4.0;2023-04-20 20:11:52.767000+00:00;
74408.0;8174.0;3511.0;F;Ya que solo la universidad los ayudará por 5 años;4.0;2023-04-20 20:12:02.507000+00:00;
74413.0;8168.0;3511.0;F;3 ya que creo que se puede llegar a un acuerdo sin necesidad de realizar copia;4.0;2023-04-20 20:12:08.041000+00:00;
74418.0;8174.0;3511.0;F;Y si no pasa su familia entraría también en peoblemas;4.0;2023-04-20 20:12:15.571000+00:00;
74436.0;8160.0;3511.0;F;3 está bien, Sebas podría inscribirse a algún curso para pasar la materia;4.0;2023-04-20 20:12:35.416000+00:00;
74462.0;8174.0;3511.0;F;Yaaa si entonces pongamos 3;4.0;2023-04-20 20:13:14.090000+00:00;
74470.0;8168.0;3511.0;F;3 porque incluso sebas podria pedir ayuda no solamente a su amigo sino a sus compañeros y no ponerlo en esa situación;4.0;2023-04-20 20:13:30.799000+00:00;
74496.0;8168.0;3511.0;F;ya pero q ponemos en el comerario como resumen =;4.0;2023-04-20 20:14:47.940000+00:00;
74505.0;8174.0;3511.0;F;Ósea pongan 3 pero si comentario es ya es individual;4.0;2023-04-20 20:15:06.552000+00:00;
74307.0;8179.0;3512.0;F;Cuál es su opinión respecto a esto?;4.0;2023-04-20 20:08:50.735000+00:00;
74329.0;8179.0;3512.0;F;Cómo quedaríamos de acuerdo respecto a ello?;4.0;2023-04-20 20:09:43.473000+00:00;
74331.0;8166.0;3512.0;F;Mmm en mi opinión el ayudarle no da la seguridad de que vaya a pasar e incluso se lo puede perjudicar más;4.0;2023-04-20 20:09:44.457000+00:00;
74357.0;8186.0;3512.0;F;Mmmmm yo creo que no lo ayudaría, porque no sé nada nada de de contabilidad y más le puedo perjudicar;4.0;2023-04-20 20:10:29.382000+00:00;
74360.0;8179.0;3512.0;F;Pero se debe de considerar que si somos buenos o hábiles para ciertas cosas podemos utitlizarlas a favor, es decir, hacer uso de nuestras fortalezas.;4.0;2023-04-20 20:10:38.649000+00:00;
74362.0;8179.0;3512.0;F;Pero se debe de considerar que si somos buenos o hábiles para ciertas cosas podemos utitlizarlas a favor, es decir, hacer uso de nuestras fortalezas.;4.0;2023-04-20 20:10:42.883000+00:00;
74371.0;8166.0;3512.0;F;Claro, pero también iría en contra de lo que se ha luchado antes;4.0;2023-04-20 20:11:00.919000+00:00;
74375.0;8186.0;3512.0;F;Exacto;4.0;2023-04-20 20:11:11.685000+00:00;
74393.0;8166.0;3512.0;F;Entonces cuál elegimos?;4.0;2023-04-20 20:11:32.665000+00:00;
74400.0;8179.0;3512.0;F;igualmente, se podría considerar el esfuerzo que hizo por prepararse.;4.0;2023-04-20 20:11:50.775000+00:00;
74420.0;8166.0;3512.0;F;Pero yo lo motivaría a hacer el intento, porque le falta confianza en si mismo;4.0;2023-04-20 20:12:18.076000+00:00;
74421.0;8179.0;3512.0;F;POdríamos quedarnos con un 2 o 3,;4.0;2023-04-20 20:12:19.786000+00:00;
74423.0;8186.0;3512.0;F;Podría ser que no le ayudemos porque va en contra de lo que siempre hemos estado y pues nose jajjaa;4.0;2023-04-20 20:12:22.440000+00:00;
74426.0;8186.0;3512.0;F;Osea si;4.0;2023-04-20 20:12:26.990000+00:00;
74430.0;8179.0;3512.0;F;???;4.0;2023-04-20 20:12:29.749000+00:00;
74431.0;8166.0;3512.0;F;Yo digo 3;4.0;2023-04-20 20:12:32.264000+00:00;
74433.0;8186.0;3512.0;F;3;4.0;2023-04-20 20:12:33.846000+00:00;
74440.0;8179.0;3512.0;F;entonces 3;4.0;2023-04-20 20:12:40.971000+00:00;
74442.0;8186.0;3512.0;F;Si;4.0;2023-04-20 20:12:46.097000+00:00;
74444.0;8179.0;3512.0;F;como lo sustentamos?;4.0;2023-04-20 20:12:47.377000+00:00;
74445.0;8166.0;3512.0;F;Listo;4.0;2023-04-20 20:12:48.934000+00:00;
74453.0;8166.0;3512.0;F;No hay que sustentarlo o sí;4.0;2023-04-20 20:13:02.875000+00:00;
74463.0;8179.0;3512.0;F;si en comentario;4.0;2023-04-20 20:13:20.183000+00:00;
74476.0;8186.0;3512.0;F;Aahhh;4.0;2023-04-20 20:13:49.001000+00:00;
74481.0;8186.0;3512.0;F;Tenemos que tener algo similar supongo;4.0;2023-04-20 20:14:06.362000+00:00;
74294.0;8162.0;3513.0;F;Cuál marcamos? Creen que esta bien la opción 3? Porque todos tenemos diferente;4.0;2023-04-20 20:08:15.184000+00:00;
74304.0;8171.0;3513.0;F;Hola yo creo que si sería el 3;4.0;2023-04-20 20:08:45.501000+00:00;
74309.0;8184.0;3513.0;M;Siii la tres;4.0;2023-04-20 20:08:59.082000+00:00;
74315.0;8184.0;3513.0;M;Pero porqué;4.0;2023-04-20 20:09:09.450000+00:00;
74316.0;8171.0;3513.0;F;Porque si queremos ayudarlo, pero yo creo que si llega a existir la posibilidad de que salga más perjudicado;4.0;2023-04-20 20:09:10.083000+00:00;
74333.0;8171.0;3513.0;F;Por ejemplo que lo expulsen por plagio, se supone que ambos estamos en la misma carrera según el caso entonces incluso puede ser un problema para ambos;4.0;2023-04-20 20:09:47.109000+00:00;
74336.0;8184.0;3513.0;M;Pero Sebastián sabe que se preparó bastante y aún así ya no puede mas;4.0;2023-04-20 20:09:53.704000+00:00;
74345.0;8171.0;3513.0;F;Y aparte podría tener problemas con sus padres porque lo expulsen de la carrera;4.0;2023-04-20 20:10:11.376000+00:00;
74355.0;8162.0;3513.0;F;Es que claro, él ya ha estudiado, siempre uno tiene conflictos con ciertos temas;4.0;2023-04-20 20:10:26.779000+00:00;
74370.0;8184.0;3513.0;M;O sea por eso yo puse 2;4.0;2023-04-20 20:10:58.327000+00:00;
74372.0;8171.0;3513.0;F;Claro, si es difícil porque los nervios traicionan, pero creo que ahí podríamos mostrar nuestra fidelidad y amistad hacia él y ayudarle con los temas que se le hagan más difíciles y trabajar en equipo;4.0;2023-04-20 20:11:02.990000+00:00;
74378.0;8184.0;3513.0;M;Porque mi ayuda no sabria decir si es la mejor que puede tener;4.0;2023-04-20 20:11:14.397000+00:00;
74385.0;8162.0;3513.0;F;Elegiste ahora la 2?;4.0;2023-04-20 20:11:21.851000+00:00;
74390.0;8162.0;3513.0;F;Todos debemos poner la misma;4.0;2023-04-20 20:11:27.633000+00:00;
74397.0;8184.0;3513.0;M;No yo todavía no he puesto nada;4.0;2023-04-20 20:11:38.284000+00:00;
74405.0;8162.0;3513.0;F;Bueno, considero yo, la 3 esta acertada a nuestras opiniones;4.0;2023-04-20 20:11:55.785000+00:00;
74414.0;8171.0;3513.0;F;Si yo creo que igual;4.0;2023-04-20 20:12:09.885000+00:00;
74425.0;8184.0;3513.0;M;La tres sería la opción media;4.0;2023-04-20 20:12:26.072000+00:00;
74429.0;8162.0;3513.0;F;Yap genial, elijamos esa;4.0;2023-04-20 20:12:29.582000+00:00;
74432.0;8171.0;3513.0;F;Creo que podemos ayudarlo de otra manera evitando las consecuencias más graves;4.0;2023-04-20 20:12:32.856000+00:00;
74439.0;8184.0;3513.0;M;Y que ponemos para argumentar;4.0;2023-04-20 20:12:40.805000+00:00;
74441.0;8171.0;3513.0;F;Ya entonces la 3 :);4.0;2023-04-20 20:12:43.814000+00:00;
74447.0;8162.0;3513.0;F;No solo hay que elegir? jsjsjs;4.0;2023-04-20 20:12:53.451000+00:00;
74455.0;8184.0;3513.0;M;Si hay que argumentar;4.0;2023-04-20 20:13:05.429000+00:00;
74469.0;8162.0;3513.0;F;Ah ya, entonces, podemos poner que elegimos ayudarlo, pero de diferentes maneras;4.0;2023-04-20 20:13:29.827000+00:00;
74487.0;8171.0;3513.0;F;Si, para hacerle saber que el es capaz y que estamos para apoyarlo, pero que queremos evitar que salga perjudicado;4.0;2023-04-20 20:14:20.601000+00:00;
74330.0;8172.0;3514.0;F;Qué tal si le ponemos un 3 ?;4.0;2023-04-20 20:09:44.087000+00:00;
74347.0;8172.0;3514.0;F;o sea en base a las respuestas que hemos tenido todos;4.0;2023-04-20 20:10:12.391000+00:00;
74354.0;8176.0;3514.0;M;Sería un 1o2 y creo que 2 más que nada;4.0;2023-04-20 20:10:25.890000+00:00;
74361.0;8167.0;3514.0;F;Yo considero que un 4;4.0;2023-04-20 20:10:40.020000+00:00;
74366.0;8172.0;3514.0;F;O sea justo por eso decía yo el 3, porq;4.0;2023-04-20 20:10:55.095000+00:00;
74367.0;8176.0;3514.0;M;Argumenta;4.0;2023-04-20 20:10:55.902000+00:00;
74376.0;8172.0;3514.0;F;porque sería un intermedio en lo que consideramos;4.0;2023-04-20 20:11:12.265000+00:00;
74384.0;8176.0;3514.0;M;Bueno, yo no me quejo que pase lo que tenga que pasar;4.0;2023-04-20 20:11:20.566000+00:00;
74394.0;8176.0;3514.0;M;Así que vamos con el 3;4.0;2023-04-20 20:11:32.958000+00:00;
74396.0;8167.0;3514.0;F;Entonces quedemos en un 3;4.0;2023-04-20 20:11:36.201000+00:00;
74399.0;8176.0;3514.0;M;Así es;4.0;2023-04-20 20:11:43.288000+00:00;
74406.0;8172.0;3514.0;F;okey, perfecto, me parece bien;4.0;2023-04-20 20:11:55.851000+00:00;
74490.0;8167.0;3514.0;F;En cuanto al argumento elegimos el 3 por que está en promedio de las respuestas anteriores;4.0;2023-04-20 20:14:35.044000+00:00;
74349.0;8185.0;3515.0;F;Qué opinión tienen?;4.0;2023-04-20 20:10:14.833000+00:00;
74386.0;8163.0;3515.0;F;Considero que se debería responder 1, debido a que Sebastián se encuentra en una situación complicada, pese ha que se ha preparado conscientemente para rendir su examen sigue con la preocupación de reprobar y eso implicaría perder sus estudios y todo el esfuerzo que ha puesto en todos sus años de estudio, además de considerar la situación económica de su familia;4.0;2023-04-20 20:11:22.050000+00:00;
74388.0;8178.0;3515.0;F;Yo creo que es importante la amistad, pero no necesariamente ayudando con algo que no es ético y que podría perjudicar a ambas partes;4.0;2023-04-20 20:11:24.736000+00:00;
74412.0;8185.0;3515.0;F;Concuerdo, es im´portante la amistad, pero se podría buscar otra manera de ayudar;4.0;2023-04-20 20:12:05.338000+00:00;74388.0
74448.0;8178.0;3515.0;F;Claro, se podría pedir ayuda a externa o dedicar más tiempo al estudio para que se pueda lograr pasar el examen;4.0;2023-04-20 20:12:55.002000+00:00;
74459.0;8163.0;3515.0;F;pero hay que considerar que se encuentra en una situación complicada, en la que es difícil quizá por cuestión de tiempo ayudar de otra forma;4.0;2023-04-20 20:13:12.281000+00:00;
74468.0;8185.0;3515.0;F;Exacto, no necesariamente ayudando a rendir una prueba;4.0;2023-04-20 20:13:26.826000+00:00;
74500.0;8163.0;3515.0;F;pero si la cuestión de tiempo juega en contra, que forma se utilizaría, queriendo ayudar a Sebastián?;4.0;2023-04-20 20:14:51.978000+00:00;
74504.0;8178.0;3515.0;F;Se comprende la situación por la que está pasando, sin embargo, por alguna situación pueden ser descubiertos, y en este caso sería otro problema sumado al que ya tiene;4.0;2023-04-20 20:15:05.713000+00:00;
74516.0;8178.0;3515.0;F;Y podría perder la prueba, incluso ser de alguna forma sancionado;4.0;2023-04-20 20:15:46.567000+00:00;
74528.0;8185.0;3515.0;F;Creo que podemos buscar soluciones óptimas que beneficien a Sebastián, si el tiempo juega en contra, se podría buscar aquellos momentos libres o pequeños espacios para que pueda estudiar, porque al considerar una copia existen sanciones que pueden resultar perjudiciales para ambos;4.0;2023-04-20 20:16:14.811000+00:00;
74537.0;8178.0;3515.0;F;Exacto, concuerdo;4.0;2023-04-20 20:16:43.036000+00:00;74528.0
74550.0;8163.0;3515.0;F;en realidad comparto parte de sus opiniones, pero no en su totalidad;4.0;2023-04-20 20:17:19.697000+00:00;
74556.0;8163.0;3515.0;F;en se caso, como podríamos responder a esta pregunta ?;4.0;2023-04-20 20:17:47.397000+00:00;
74558.0;8185.0;3515.0;F;Si lo puntuamos en la escala, cuál consideran que sería lo más efectivo;4.0;2023-04-20 20:17:52.274000+00:00;
74562.0;8163.0;3515.0;F;en lo personal consideraría 2;4.0;2023-04-20 20:18:05.057000+00:00;
74566.0;8185.0;3515.0;F;para poder llegar a un punto medio puntuemos;4.0;2023-04-20 20:18:16.475000+00:00;74550.0
74573.0;8178.0;3515.0;F;En este caso tu que solución crees que es la más factible?;4.0;2023-04-20 20:18:50.699000+00:00;74550.0
74579.0;8178.0;3515.0;F;Yo creo que sería un punto medio de 2;4.0;2023-04-20 20:19:10.760000+00:00;
74580.0;8178.0;3515.0;F;Porque no estamos de acuerdo en totalidad;4.0;2023-04-20 20:19:21.740000+00:00;
74582.0;8185.0;3515.0;F;Concuerdo;4.0;2023-04-20 20:19:28.889000+00:00;
74586.0;8163.0;3515.0;F;si, entonces quedamos en 2;4.0;2023-04-20 20:19:55.949000+00:00;
74594.0;8178.0;3515.0;F;Si, me parece bien;4.0;2023-04-20 20:20:38.136000+00:00;
74296.0;8165.0;3516.0;M;yo creo que si deberia ayudarle;4.0;2023-04-20 20:08:23.366000+00:00;
74302.0;8165.0;3516.0;M;porque es un caso de excepcion;4.0;2023-04-20 20:08:41.187000+00:00;
74312.0;8155.0;3516.0;F;O podría ayudarle a estudiar para que se ponga en una balanza la lealtad y la rectitud de los padres;4.0;2023-04-20 20:09:04.984000+00:00;
74313.0;8173.0;3516.0;F;lo que yo haría es ayudarle a estudiar el tiempo que lo necesite porque si no, no se va a sentir feliz consigo mismo;4.0;2023-04-20 20:09:05.656000+00:00;
74334.0;8165.0;3516.0;M;pero segun lo que nos cuenta esque no tiene tiempo de estudiar;4.0;2023-04-20 20:09:49.342000+00:00;
74359.0;8165.0;3516.0;M;entonces al ser un caso de excepcion no creo habria problema en ayudarle;4.0;2023-04-20 20:10:32.977000+00:00;
74368.0;8173.0;3516.0;F;incluso se va a sentir mal porque critica a los que copian y el hacer lo mismo después será para peor para él;4.0;2023-04-20 20:10:56.790000+00:00;
74374.0;8155.0;3516.0;F;Exacto;4.0;2023-04-20 20:11:10.231000+00:00;
74392.0;8173.0;3516.0;F;o tal vez ayudarlo a estudiar pero estar ahi presente en el caso mismo que no seap algo ahí si ayudarlo entonces creo que sería un número 3;4.0;2023-04-20 20:11:31.188000+00:00;
74401.0;8165.0;3516.0;M;pero si suspende le irá aun peor porque perdería la beca;4.0;2023-04-20 20:11:52.392000+00:00;
74402.0;8155.0;3516.0;F;Concuerdo un 3, qué dicen?;4.0;2023-04-20 20:11:52.477000+00:00;
74407.0;8173.0;3516.0;F;yo digo que 3;4.0;2023-04-20 20:12:01.673000+00:00;
74410.0;8173.0;3516.0;F;esta bien;4.0;2023-04-20 20:12:03.939000+00:00;
74415.0;8165.0;3516.0;M;3 esta bien entonces;4.0;2023-04-20 20:12:13.040000+00:00;
74438.0;8173.0;3516.0;F;entonces sería 3 ayudarlo a estudiar y en el caso que no sepa alguna poder ayudarlo;4.0;2023-04-20 20:12:40.309000+00:00;
74292.0;8157.0;3517.0;M;Yo elijo el 1 igual, ustedes ?;4.0;2023-04-20 20:07:40.837000+00:00;
74298.0;8161.0;3517.0;F;Yo elijo 2;4.0;2023-04-20 20:08:27.999000+00:00;
74305.0;8164.0;3517.0;F;yo estoy entre 2 y 3, porque osea seria ayudarlo para que no pierda pero tbm estoy deacuerdo en que seria ideal dar esa ayuda en estudiar;4.0;2023-04-20 20:08:48.119000+00:00;
74311.0;8157.0;3517.0;M;Yo opino que el 1 y el 2 a la final es lo mismo;4.0;2023-04-20 20:09:03.787000+00:00;
74317.0;8157.0;3517.0;M;Porque de cualquier forma lo vamos a ayudar;4.0;2023-04-20 20:09:10.972000+00:00;
74323.0;8157.0;3517.0;M;Y pues 3 o 4 es no ayudarlo;4.0;2023-04-20 20:09:24.985000+00:00;
74337.0;8164.0;3517.0;F;osea si;4.0;2023-04-20 20:09:54.685000+00:00;
74339.0;8161.0;3517.0;F;Yo creo que como dijeron de cualquier manera lo vamos a ayudar tal vez no contestando específicamente pero podemos ayudarlo a estudiar o algo así;4.0;2023-04-20 20:09:58.228000+00:00;
74350.0;8161.0;3517.0;F;Explicarle lo que no entiende;4.0;2023-04-20 20:10:15.826000+00:00;
74358.0;8157.0;3517.0;M;Según lo que dicen pues la ayuda es netamente dar el examen;4.0;2023-04-20 20:10:31.813000+00:00;
74369.0;8164.0;3517.0;F;eso estaba pensando porque si se le ayuda la unica opcion es dar el examen;4.0;2023-04-20 20:10:58.312000+00:00;
74381.0;8157.0;3517.0;M;Claro Sebastián lo que pide que es ayudemos a contestar el examen online;4.0;2023-04-20 20:11:17.773000+00:00;
74389.0;8157.0;3517.0;M;No pude ayuda para estudiar ni nada de eso;4.0;2023-04-20 20:11:25.716000+00:00;
74391.0;8157.0;3517.0;M;😔;4.0;2023-04-20 20:11:28.617000+00:00;
74419.0;8161.0;3517.0;F;Que opción van a elegir?;4.0;2023-04-20 20:12:16.696000+00:00;
74434.0;8157.0;3517.0;M;Decidamos entre si o no;4.0;2023-04-20 20:12:34.222000+00:00;74391.0
74437.0;8157.0;3517.0;M;Entre 1 y 4;4.0;2023-04-20 20:12:38.286000+00:00;
74452.0;8164.0;3517.0;F;claro pero a ver si se le ayuda se pone en juego un principio personal el de la honestidad y si no se le ayuda vamos a sentir q le fallamos a nuestro amigo;4.0;2023-04-20 20:12:58.379000+00:00;
74464.0;8164.0;3517.0;F;literaal es un dilema;4.0;2023-04-20 20:13:21.170000+00:00;
74465.0;8164.0;3517.0;F;literaal es un dilema;4.0;2023-04-20 20:13:22.380000+00:00;
74473.0;8157.0;3517.0;M;Es verdad, supongo que si me pongo en los zapatos yo si ayudaría a mi amigo;4.0;2023-04-20 20:13:38.487000+00:00;
74474.0;8157.0;3517.0;M;A pesar de perder todo;4.0;2023-04-20 20:13:45.783000+00:00;
74477.0;8157.0;3517.0;M;Y ustedes ?;4.0;2023-04-20 20:13:50.593000+00:00;
74478.0;8161.0;3517.0;F;Yo también si lo ayudaría;4.0;2023-04-20 20:13:52.971000+00:00;
74482.0;8161.0;3517.0;F;Aunque estamos yendo en contra de muchos valores y la ética;4.0;2023-04-20 20:14:06.427000+00:00;
74488.0;8164.0;3517.0;F;yo tbm ayudaria y como lo puse en mi opinion despues recompensaria ayudandole a estudiar en los temas que vio complicado;4.0;2023-04-20 20:14:22.646000+00:00;
74493.0;8157.0;3517.0;M;Lo que dice C es verdad;4.0;2023-04-20 20:14:39.378000+00:00;
74494.0;8157.0;3517.0;M;Y yo concuerdo;4.0;2023-04-20 20:14:44.651000+00:00;
74499.0;8157.0;3517.0;M;Que pierda todo por 1 examen;4.0;2023-04-20 20:14:51.858000+00:00;
74501.0;8164.0;3517.0;F;esque eso es si estaria en juego la etica;4.0;2023-04-20 20:14:52.069000+00:00;
74511.0;8164.0;3517.0;F;sin embargo estamos poniendo primero la moral;4.0;2023-04-20 20:15:34.538000+00:00;
74525.0;8157.0;3517.0;M;La verdad la moral y ética se pierden si lo ayudamos;4.0;2023-04-20 20:16:02.705000+00:00;
74529.0;8161.0;3517.0;F;En nuestra rama profesional la ética y moral es primordial;4.0;2023-04-20 20:16:15.950000+00:00;
74530.0;8164.0;3517.0;F;en el sentido que estamos valorando nuestra relación de amistad y nos preocupamos por el bienestar de en este caso seria nuestro amigo;4.0;2023-04-20 20:16:27.805000+00:00;
74532.0;8164.0;3517.0;F;eso si talveees si lo dejamos con 3;4.0;2023-04-20 20:16:38.521000+00:00;
74534.0;8164.0;3517.0;F;eso si talveees si lo dejamos con 3;4.0;2023-04-20 20:16:39.889000+00:00;
74540.0;8157.0;3517.0;M;Es que el 3 es un no según entiendo;4.0;2023-04-20 20:16:49.718000+00:00;
74542.0;8157.0;3517.0;M;O como lo ayudas a medias;4.0;2023-04-20 20:16:55.642000+00:00;
74543.0;8161.0;3517.0;F;Yo creería que 3 esta bien;4.0;2023-04-20 20:16:57.317000+00:00;
74547.0;8157.0;3517.0;M;Porque en la etapa 1;4.0;2023-04-20 20:17:07.598000+00:00;
74549.0;8157.0;3517.0;M;La pregunta es si lo ayudamos a responder online;4.0;2023-04-20 20:17:16.750000+00:00;
74555.0;8164.0;3517.0;F;a ver si decimos q si y es online estariamos junto a sebastian;4.0;2023-04-20 20:17:44.121000+00:00;
74559.0;8164.0;3517.0;F;respondiendo;4.0;2023-04-20 20:17:53.579000+00:00;
74560.0;8164.0;3517.0;F;segun lo que entiendo;4.0;2023-04-20 20:17:58.579000+00:00;
74563.0;8161.0;3517.0;F;Le estaríamos haciendo el examen;4.0;2023-04-20 20:18:06.886000+00:00;
74565.0;8161.0;3517.0;F;Porque es online;4.0;2023-04-20 20:18:14.368000+00:00;
74568.0;8157.0;3517.0;M;Yo creo que simplemente es para jugarnos la mente el poner escalas;4.0;2023-04-20 20:18:24.931000+00:00;
74571.0;8157.0;3517.0;M;El punto es si cambiamos la moral por un amigo;4.0;2023-04-20 20:18:38.733000+00:00;
74574.0;8164.0;3517.0;F;mm buen punto;4.0;2023-04-20 20:18:53.805000+00:00;
74575.0;8161.0;3517.0;F;La ética por un amigo;4.0;2023-04-20 20:18:56.324000+00:00;
74576.0;8157.0;3517.0;M;Exacto;4.0;2023-04-20 20:18:59.961000+00:00;
74577.0;8161.0;3517.0;F;Nosotros;4.0;2023-04-20 20:19:01.792000+00:00;
